Resolution,2,3,4,5,6,7,8,9,10,12,16,32,64,128
1280x720,1.9250000882148826,2.9056600242715493,3.7560973748928164,4.782608345396425,5.310344774062509,5.347221744833187,5.923076629638671,4.425287719194397,4.78260777880635,4.99999925687723,5.20270204265424,4.6385544134442815,2.7797830835194515,1.6279069223530052
1920x1080,1.9618139687253535,2.9097346077978083,3.841121688577557,4.7790699756874035,5.610921464825465,6.021978385896742,5.768421626069026,4.360743200225684,4.878338050860776,5.461794128141762,5.5728818972882985,5.61092183008088,3.942446099106199,2.7537688984860504
2560x1440,1.9720899946635784,2.9086344023715776,3.8938171319747084,4.804311569410393,5.725296263824462,6.395143443987907,6.614154633533033,4.764802727910212,4.918505698276754,5.691551757346291,6.270562259509464,6.0861340168800355,4.885328940620246,3.639447045270248
3840x2160,1.989486816439742,2.964977121923269,3.9041261505548026,4.8927758189379285,5.838476280939682,6.674273901160917,6.822905415737265,5.683745462443826,5.106349063862723,5.897342190844033,6.592212975794066,6.626158849381977,6.098577993001424,4.968339487416655
7680x4320,1.9888302782379348,2.9378905203845336,3.9399403069447936,4.9235632725176774,5.818860739419046,6.735476720426137,7.0101240742171065,5.73981078206604,6.219560468469168,6.801637041179215,6.907176699502413,6.901439710302672,6.871002677542968,6.663458860768852
